url,title,description,favicon,emails,numbers,socials,street,city,region,postalCode
http://digilite.ca,"Creative Web Design & Development Agency Toronto | Digilite","Creative web design and development agency based in Toronto. Trust your business's online presence and promotion to our boutique marketing agency!","digilite.ca/wp-content/themes/digiliteca/img/favicon/apple-icon-57x57.png","[example@gmail.com, info@digilite.ca]","[8184465529, 8664321544, 9056047900]","[facebook.com/2008/fbml, facebook.com/digiliteco, facebook.com/tr?id=1637824109800357&ev=PageView&noscript=1, instagram.com/digiliteco/, linkedin.com/company/digiliteco/, twitter.com/DigiliteCo, youtube.com/channel/UCfkH4H6s7HvTBaan-ZJhh2A]","[590 Alden Road, 66 Clarence Street ]","","",""
http://www.aryatne.com,"Arya-Web designing,web development,seo services,oil and gas","Arya is one of the best and creative software company,we are experts in web design web development and SEO services,we deliver quickly with high performance","images/favicon(1).ico","[info@aryatne.com, sales@aryatne.com]","[]","[facebook.com/pages/Arya-Progen-Technologies-and-Engineering/1424354057804898, linkedin.com/company/arya-progen-technologies-&amp, twitter.com/AryaProgenTech, youtube.com/channel/UCh5xvDt8KNCN3h9JsevtE3g]","[]","","",""
http://backbone.digital,"BACKBONE | Full-Service Digital Transformation Consultancy","BACKBONE helps businesses to tap into their true business potential through sustainable, high-end digital business solutions and has offices in Canada, Greece, Colombia and Mexico.

","backbone.digital/media/apple-touch-icon.png","[]","[2106803380, 3128516692, 6047138560]","[facebook.com/backbone.digital/, linkedin.com/company/backbone-digital/mycompany/, px.ads.linkedin.com/collect/?pid=2868634&fmt=gif, twitter.com/Backbone_Digi]","[]",Burnaby,BC,V5C 4E4
http://www.mvcsolutions.com,"MVC Solutions","","images.squarespace-cdn.com/content/v1/54c6b507e4b081c950866f44/1423617042697-MM9RGLPQ7QWDM7BCIG3L/favicon.ico","[info@mvcsolutions.com]","[5145915537]","[facebook.com/2008/fbml]","[]","","",""
http://www.digitalassaultmedia.com,"Digital Assault Media – Web Design & Marketing Agency","","","[Info@DigitalAssaultMedia.com]","[8999999999]","[facebook.com/digitalassaultmedia, twitter.com/DigitalAssaultM, twitter.com/DigitalAssaultM/statuses/1070607706212442112, twitter.com/DigitalAssaultM/statuses/1440594646778798080, twitter.com/DigitalAssaultM/statuses/728189874927439872, twitter.com/digitalassaultm, twitter.com/stse]","[]","","",""
http://www.solutionsit.ca,"Managed IT Services Manitoba, IT Consulting - SolutionsIT","For over 30 years, SolutionsIT has been helping businesses of all sizes thrive with IT throughout Manitoba. Learn more about our managed IT services today!","www.solutionsit.ca/wp-content/uploads/2021/06/cropped-favicon-32x32.png","[]","[8663257536]","[ca.linkedin.com/company/solutionsit-ca, facebook.com/pages/Heartland-Solutions/544609665592338, facebook.com/solutionsitprovider, youtube.com/channel/UCyx55Do70HyMbsNH5woaZ9A]","[1800 Saskatchewan Ave , 5606 Roblin Blvd ]",Winkler,MB,R6W 3N2
http://tucu.ca,"TUCU Managed IT Services Inc • Toronto IT Support Company","TUCU offers Toronto IT Support Services + IT Security + IT Compliance + Cloud Management. Voted #1. Trusted Since 2003. Let’s talk. ➤","tucu.ca/wp-content/uploads/2023/01/cropped-favicon-23g-32x32.png","[]","[4162923300]","[facebook.com/TUCUtech, linkedin.com/company/tucu, twitter.com/tucutech]","[3080 Yonge Street]",Toronto,ON,M4N 3N1
http://www.stoneshare.com,"StoneShare - Home Page","","SiteAssets/Installed Designs/AM_Blue/favicon.ico","[info@stoneshare.com]","[6132334596, 6477936100]","[linkedin.com/company/242542, twitter.com/stoneshare_inc]","[100 Church Street , 150 Elgin Street, 150 Elgin Street ]","","",""
http://meditrain.com,"MEDITRAIN – MEDITECH Training St. John's","MEDITECH Training St. John's","meditrain-v1671507348.websitepro-cdn.com/wp-content/uploads/2018/07/cropped-fav-32x32.png","[]","[7097002841]","[]","[]","","",""
http://www.parkingboxx.com,"          Parking Control Systems, Parking Equipment & Parking Systems      ","Parking BOXX offers parking equipment, parking control systems, parking systems & parking gate systems for small lots and large complex parking facilities. Generate revenue & restrict access with parking access control equipment! Best price guarantee - buy parking lot equipment direct & save!","irp-cdn.multiscreensite.com/1411d0ca/dms3rep/multi/homescreen_Artboard+9.png","[]","[8005181230, 9345821920]","[facebook.com/ParkingBOXX, linkedin.com/company/parking-boxx, linkedin.com/company/parking-boxx/, twitter.com/ParkingBOXX]","[]","","",""
http://www.taxicharger.com,"Taxi Charger - The Fastest Cashiering System","Welcome to Taxi Charger! The fastest automated taxi driver cashiering and client invoicing system. Revolutionize your taxi business.","eadn-wc02-5750806.nxedge.io/wp-content/uploads/cropped-icon-512x512-1-32x32.png","[info@taxicharger.com, support@taxicharger.com]","[4168365225, 4169647363]","[facebook.com/TaxiChargerOfficial/, linkedin.com/company/dijoto-inc-, twitter.com/taxicharger]","[]","","",""
http://livevhd.com,"LiveVHD | Live Virtual Help Desk","Helpdesk Services for users requiring 24x7 support, Infrastructure Management with NOC Services, Remote System Administration, On-Site Resolution, Live IT","","[sales@livevhd.com]","[2504831970, 6506814137, 8666773256]","[facebook.com/VirtualHelpDesk, facebook.com/VirtualHelpDesk/, linkedin.com/company/live-virtual-help-desk, twitter.com/LiveVHD]","[]","","",""
http://kognitiv.com,"The Future of Loyalty is Collaborative | Kognitiv","Acquire new customers and grow revenues with a data-driven loyalty platform that delivers the experiences consumers want.","kognitiv.com/wp-content/uploads/2021/01/favicon-32px.png","[info@kognitiv.com]","[]","[linkedin.com/company/kognitiv-corporation, twitter.com/kognitivcorp, youtube.com/channel/UCdA9ilA2zNZRNL-oWWJi5lQ]","[119 Holdenhurst Road, 13 New Street, 200 Continental Drive , 2810 Matheson Blvd, 333 George Street, 337 Styal Road]","","",""
http://www.tigriseventsinc.com,"Experiential Marketing Toronto and Across Canada | TigrisEventsInc.com","Tigris is an 18x award winning experiential marketing agency specializing in creating unforgettable experiences that build up brands, businesses & people.","tigriseventsinc.com/wp-content/uploads/2017/07/favicon.ico","[]","[4162839119, 6472869392]","[facebook.com/tigriseventsinc, facebook.com/tr?id=986565694754938&ev=PageView&noscript=1, instagram.com/tigriseventsinc/, linkedin.com/company/tigriseventsinc, mobile.twitter.com, twitter.com/TigrisEventsInc/status/1487433428991623170/photo/1, twitter.com/TigrisEventsInc/status/1489692414440787971/photo/1, twitter.com/TigrisEventsInc/status/1493690529221160968/photo/1, twitter.com/TigrisEventsInc/status/1498682594648600582/photo/1, twitter.com/download/android, twitter.com/intent/user?screen_name=TigrisEventsInc, twitter.com/search?q=%23awardwinning&amp, twitter.com/search?q=%23breakingnews&amp, twitter.com/search?q=%23companyannouncement&amp, twitter.com/search?q=%23eventplanning&amp, twitter.com/search?q=%23eventstaffing&amp, twitter.com/search?q=%23liveyourdream&amp, twitter.com/search?q=%23successtips&amp, twitter.com/search?q=%23teamtigris&amp, twitter.com/search?q=%23yougogirl&amp, twitter.com/tigriseventsinc, twitter.com/twitterapi/status/1487174871536869383, twitter.com/twitterapi/status/1487433428991623170, twitter.com/twitterapi/status/1489692414440787971, twitter.com/twitterapi/status/1493690529221160968, twitter.com/twitterapi/status/1498682594648600582, youtube.com/iframe_api]","[89 Mortimer Ave]",Toronto,Ontario,M5X 1C7
http://www.mobilexco.com,"Purchase-Linked Promotion | Drive Insights & Sales","Linking consumer participation and activity in promotions to purchases to drive insights and sales. ","www.mobilexco.com/hubfs/MobileXCo-favicon.png","[info@mobilexco.com]","[]","[facebook.com/MobileXCo/, linkedin.com/company/the-mobile-experience-company-mobile-x-co-/, twitter.com/MobileXCo]","[]","","",""
http://www.gravit-e.ca,"Gravit-e Technologies – Custom Software Vancouver","","www.gravit-e.ca/wp-content/uploads/2020/12/transparent-png.png","[]","[6046085528, 6046376567, 8666465253]","[ca.linkedin.com/company/gravit-e-technologies, facebook.com/GravTech, linkedin.com/company/gravit-e-technologies, twitter.com/gravtech]","[]","","",""
http://www.pathcom.com,"IT Services, Management & Tech Customer Service Pathway Communications","Pathway is your IT solutions provider, our core strengths are data centre and IT Managed services, ISP and Connectivity and technical product customer support.","www.pathcom.com/wp-content/uploads/2015/02/favicon.ico","[abuse@pathcom.com, accounts@pathcom.com, anusha.parikh@pathcom.com, appreciation@pathcom.com, corp@pathcom.com, info@pathcom.com, info@voicecool.com, privacy@pathcom.com, sales@pathcom.com, smartreach@pathcom.com, spam@pathcom.com, webmaster@pathcom.com]","[4162146363, 4166376100, 4169872999, 6046306933, 8778838516, 9055708789]","[facebook.com/pages/Pathway-Communications/159135367834, linkedin.com/company/pathway-communications, twitter.com/pathcom]","[]",Markham,ON,L3R 1C7
http://www.sherweb.com,"Sherweb | Your value-added cloud solutions provider","Keep it simple with one cloud solutions provider. Over 6,000 partners and 60,000 companies grow their business using Sherweb’s services. With us as your partner, you’ll be surprised by what you can achieve.","images.sherweb.com/favicon.ico","[]","[8195621102, 8557800955, 8885676610]","[facebook.com/Sherweb, instagram.com/sherweb_inc/, linkedin.com/company/sherweb, twitter.com/SherWeb, twitter.com/sherweb, youtube.com/user/SherWebOfficial]","[2915 Ogletown Road]","","",""
http://www.saultech.com,"SaulTech Computers","SaulTech computer sales and service offers custom configuration of personal computers and portables. Choose from economy systems, moderate systems or high end gaming systems.","favicon.ico","[hello@saultech.com]","[9026452125]","[facebook.com/saultech, twitter.com/saultech_comp]","[]","","",""
http://www.iqmetrix.com,"iQmetrix | Intelligent Software Built for Wireless Retail","Retail management, omnichannel, and point of sale systems for wireless retail. Our store management and software services power great customer experience","favicon-color-192.png","[contact@iqmetrix.com, media@iQmetrix.com]","[]","[facebook.com/pages/iQmetrix/167877886558671, instagram.com/iqmetrix/, linkedin.com/company/iqmetrix, twitter.com/iQmetrix, youtube.com/user/iQmetrixCorp]","[]","","",""
http://www.inmca.com,"Leduc Web Design, Graphic Design, SEO, Website Development","Leduc graphic and web design serving Edmonton and area. Specializing in SEO Search Engine Optimization, mobile responsive design and digital marketing.","","[]","[7807395850]","[facebook.com/Industrial.NetMedia, facebook.com/pg/Industrial.NetMedia/reviews, facebook.com/sharer/sharer.php?s=100&amp, instagram.com/IndustrialNetMedia, instagram.com/industrialnetmedia, linkedin.com/company/industrial-netmedia, linkedin.com/shareArticle?url=, twitter.com/@inmca, twitter.com/INMCA, twitter.com/intent/tweet?url=]","[]",Alberta,Canada,T9E 0R6
http://www.bluink.ca,"       Canadian Identity Verification and Digital ID | Bluink eID-Me    ","eID-Me is the identity verification and digital identity platform made in Canada for Canadians.","favicon.ico","[info@bluink.ca, support@bluink.ca]","[6136959585]","[instagram.com/bluinkltd/, linkedin.com/company/bluink-ltd, twitter.com/bluinkltd, youtube.com/c/BluinkCa]","[137 Second Avenue]",Ottawa,ON,K1S 2H4
http://www.esitechnologies.com,"     		Digital Transformation & Optimizing IT Infrastructure | ESI    	","ESI delivers integrated solutions to drive your business and digital transformation. We help you optimizing your IT infrastructure.","www.esitechnologies.com/wp-content/themes/penega-child/favicon.ico","[info@esitechnologies.com]","[4166822447, 4187808030, 5147453311, 6124443345, 8002603311]","[facebook.com/ESITechnologies/, linkedin.com/company/esi-technologies, twitter.com/esitechnologies?lang=en]","[1255 Lebourgneuf Blvd, 1550 Metcalfe Street]","","",""
http://www.vcura.com,"VCURA – Cybersecurity Specialists","","www.vcura.com/wp-content/uploads/2018/04/cropped-favicon_blue-32x32.png","[]","[]","[linkedin.com/company/vcuracyber/]","[]",Alberta,Canada,T2P 2Z2
http://www.accipiterradar.com,"Accipiter Radar | Targeting a Safer World with surveillance solutions","Global providers of high performance radar surveillance solutions designed to detect and track small uncooperative targets.","www.accipiterradar.com/wp-content/themes/accipiterradar/img/favicon-32x32.png?v=1.0","[info@accipiterradar.com]","[5881881024, 5881881440, 7165084432, 8883936421, 9052286888, 9058922249]","[facebook.com/pages/Accipiter-Radar/188795641143654, instagram.com/accipiterradar/, linkedin.com/company/accipiter-radar, twitter.com/accipiterradar, youtube.com/user/AccipiterRadar?feature=mhum]","[40 Centre Drive]",Park,NY,14127
http://www.foursightconsulting.com,"Management Consulting -- Foursight Consulting Group Inc.","An experienced and certified management consulting firm that specializes in people and organizational development.","wp-content/uploads/2021/02/cropped-Foursight_Favicon-32x32.jpg","[info@foursightconsulting.com]","[6138411311, 6138411339]","[]","[]","","",""
http://www.keating.com,"Keating Technologies Inc : Home","","","[cs@keating.com, hr@keating.com, sales@keating.com, shipping@keating.com, support@keating.com, warranty@keating.com, we_respond@keating.com]","[9054790230, 9054790232]","[facebook.com/keatingtechnologies, linkedin.com/company/keating-technologies-inc-, twitter.com/Keating_Tech]","[]","","",""
http://sensorup.com,"Home - SensorUp","","sensorup.wpenginepowered.com/apple-icon-57x57.png","[info@sensorup.com]","[2450242819, 9999999999]","[linkedin.com/company/sensorup-inc-, twitter.com/sensorup, youtube.com/channel/UCRiwubGrY1zYSt4GOu3Ohvg]","[]",Calgary,AB,T2L 2K7
http://www.disus.com,"Disus – Discover the value of experience","Discover the value of experience","www.disus.com/wp-content/uploads/2020/05/cropped-disus_favicon-1-32x32.png","[]","[4163687677, 8887034787]","[]","[]","","",""
http://www.altair.ca,"AltairElectronics - Computer Repair Kingston | Apple Certified Technicians.","As an Authorized Apple Service Provider, our award-winning service team 
provides Mac, iPhone & iPad users in the Kingston & Belleville area with 
the best possible customer experience. Offering iPhone repair, PC repair 
and Mac repair.","images.squarespace-cdn.com/content/v1/554ce3a1e4b0f616e6772f9f/1433543341296-S3VA5NMA16KJYXUBJYRT/favicon.ico?format=100w","[info@altair.ca]","[6133843876, 6133896467, 6139694490]","[facebook.com/2008/fbml, facebook.com/pages/Altair-Electronics-Ltd/154202811310949, facebook.com/tr?id=1810587272340410&ev=PageView&noscript=1, graph.facebook.com/10153199922561077/picture?type=square, twitter.com/#, twitter.com/Altair_Canada, twitter.com/Altair_Canada/, twitter.com/Altair_Canada/status/956652903598456832, twitter.com/Altair_Canada/status/956938536510398464, twitter.com/Altair_Canada/status/970738696516456449]","[750 Progress Ave, 750 Progress Avenue]",Kingston,ON,K7M 7E1
http://cips.ca,"CIPS – Canada’s Association of Information Technology Professionals","","cips.ca/wp-content/uploads/cropped-favicon-32x32.jpg","[certification@cips.ca, cipsexam@cips.ca, events@cips.ca, info@cips.ca, marketing@cips.ca, membership@cips.ca, support@cips.ca, volunteer@cips.ca]","[9056021370]","[facebook.com/CIPS.ca/, facebook.com/tr?id=372449571730389&ev=PageView&noscript=1, instagram.com/cips.ca/, linkedin.com/company/canadian-information-processing-society, linkedin.com/company/canadian-information-processing-society/, linkedin.com/groups/71785/, twitter.com/cips, youtube.com/CIPSnational, youtube.com/user/CIPSnational]","[1375 Southdown Road]","","",""
http://www.irongate.ca,"IronGate","IronGate is expert at the integration and optimization of all-Mac and blended networks and committed to helping clients leverage their infrastructure to drive productivity.","","[]","[6132380078]","[]","[112 Pamilla Street ]","","",""
http://www.labradordata.ca,"Home : LabradorData","LabradorData, a technology company in Labrador, Canada, provides services for businesses, municipalities, organizations and home users in Labrador and neighbouring regions.","","[]","[]","[facebook.com/pages/LabradorData/1542370895990362, linkedin.com/in/cynthiacolosimo, twitter.com/LabradorData]","[]","","",""
http://www.adssys.com,"Adssys Inc. | Your data and reporting expert","Adssys is your data and reporting specialist, we provide custom solutions for data gathering, transformation and reporting.","images/favicon.ico","[support@adssys.com]","[5145937793]","[linkedin.com/company/adssys-inc]","[]",MONTREAL,QUEBEC,H2P 1Y5
http://www.okiok.com,"OKIOK | Global Offering In Governance and Information Protection","As a world pioneer in cyber security, OKIOK differentiates itself through its experience and specific expertise in governance and protection of information.","wp-content/uploads/2016/11/logo-okiok-favicon.png","[]","[4506811681, 8775611681]","[linkedin.com/company-beta/119436/, linkedin.com/company/119436?trk=prof-0-ovw-curr_pos, linkedin.com/company/119436?trk=prof-0-ovw-curr_pos&#038, twitter.com/OKIOKData, twitter.com/OKIOKdata]","[]","","",""
http://pmwyre.com," 		Home Page - PM Wyre Custom Technology Solutions		PM Wyre Custom Technology Solutions	","Providing total custom electronic design, integration, installation & service to residential & commercial clients in Halton. Including security & digital signs.","wp-content/themes/dieter/favicon.ico","[info@pmwyre.com]","[]","[facebook.com/pmwyreLTD/, instagram.com/pmwyre/, twitter.com/pmwyre]","[4155 Fairview Street]",Burlington,ON,L7L 2A4
http://gscloudsolutions.com,"Salesforce Implementation Partners | Groundswell Cloud Solutions","Groundswell is a premier Salesforce consulting partner headquartered in Canada. With deep product and industry experience, our team delivers innovative cross-cloud solutions.","gscloudsolutions.com/wp-content/uploads/cropped-favicon-96x96-1-32x32.png","[info@gscloudsolutions.com]","[6046283421]","[instagram.com/groundswellcloud, linkedin.com/company/groundswellcloud, twitter.com/groundswellcld, youtube.com/channel/UC1_XaggwYQ_EjNybsnBfmzw]","[]",Vancouver,BC,V6B 4N8
http://www.wawrykconsultingservices.com,"Wawryk Consulting Services - Wawryk Consulting Services","Wawryk Consulting Services offers project management services in the Winnipeg, Manitoba, Canada region.","u.jimcdn.com/cms/o/s417808f7dfde0ded/img/favicon.png?t=1395802479","[Brian.Wawryk@WawrykConsultingServices.com, Julie.Wawryk@WawrykConsultingServices.com, webmaster@WawrykConsultingServices.com]","[2042615531, 2049559694]","[ca.linkedin.com/in/brianwawryk, ca.linkedin.com/in/brianwawryk/, twitter.com/BrianWawryk]","[]","","",""
http://www.neshinc.com,"Nesh Inc – Mobile Web Cloud","","i0.wp.com/www.neshinc.com/wp-content/uploads/2020/05/cropped-nesh512.jpg?fit=32%2C32&ssl=1","[info@neshinc.com]","[]","[in.linkedin.com/company/nesh-technologies]","[1209 Orange Street]","","",""
http://www.ampmservice.com,"AM/PM Systems - North America's Best POS Solution Experts ","AM/PM Systems offers complete POS solutions customizable to your business. 5000+ customers across North America. Guaranteed 24/7 support from coast-to-coast.","img/ampm-favicon.ico","[]","[6044212688, 6044215677, 8003362622, 8006634571]","[facebook.com/AMPM-Point-of-Sale-125614247513936/, linkedin.com/company/ampm-point-of-sale/?originalSubdomain=ca, twitter.com/ampmservice, youtube.com/channel/UClS0_-2L-BFmORYSFmgAngg]","[1555 Dublin Avenue, 1602 Pike Street , 16520 Harbor Boulevard, 2237 Hawkins Street, 4003 Millar Avenue]",Auburn,Washington,98001
http://www.clouda.ca,"Cloud-A Computing - True Canadian Cloud for Development Teams","Cloud-A is a leading provider of public cloud infrastructure in Canada, we allow dev teams to simplify & automate cloud deployments on our API driven stack.","theme/icon/clouda-logo-icon.png","[]","[]","[facebook.com/CDNCloudA, linkedin.com/company/cloud-a, twitter.com/CDNCloudA]","[]","","",""
http://www.northstudio.com,"North Studio | Website Development and Digital Marketing Agency","Full-service digital agency dedicated to building unique, creative websites and digital solutions, blending technology, business & online wizardry","www.northstudio.com/wp-content/uploads/2019/11/north-logo-icon-dark.png","[sales@northstudio.com]","[8002156702]","[facebook.com/northstudio/, facebook.com/share.php?u=https%3A%2F%2Fwww.northstudio.com%2Fcontact%2F, instagram.com/north.studio/, linkedin.com/company/north-studio, linkedin.com/cws/share?url=https%3A%2F%2Fwww.northstudio.com%2Fcontact%2F, twitter.com/intent/tweet?text=Contact+Us&url=https%3A%2F%2Fwww.northstudio.com%2Fcontact%2F&via=northstudio, twitter.com/north_studio]","[771 Vernon Ave]",Oak,TX,75077
http://www.gurulink.ca,"GuruLink | IT jobs, Careers and Employment Canada","","","[]","[]","[ca.linkedin.com/company/gurulink, facebook.com/GuruLink, facebook.com/home.php#/pages/Toronto-ON/GuruLink/34011190896?ref=ts, facebook.com/tr?id=2407076059357418&amp, linkedin.com/company/gurulink, linkedin.com/company/gurulink/, platform.twitter.com/widgets.js?ver=6.0.1, px.ads.linkedin.com/collect/?pid=1716098&amp, twitter.com/gurulink]","[11 Strickland Ave]","","",""
http://kyriel.ca,"Kyriel - Bringing content to life through video communication","Full-service production house for your design and video needs. Our team of medical communication experts collaborate with you to bring your ideas to life.","kyriel.ca/wp-content/uploads/2018/02/Special-K-RGB_60-60.png","[info@xfacto.ca]","[]","[]","[]",Claire,QC,H9R 5V9
http://novominteractive.com,"Novom Interactive - Expériences multimédias","Créateur d'expériences interactives inoubliables, nous nous spécialisons dans la géolocalisation, les interactions multimédias et les application Web innovatrices.","uploads-ssl.webflow.com/618159f17d9d2a12a4d1e435/618159f17d9d2a32a9d1e46d_favicon32x32.jpg","[info@novominteractive.com]","[4184764074, 8197690741, 8887690747]","[ca.linkedin.com/company/novom-interactive, facebook.com/novominteractive/]","[]",Magog,QC,J1X 2A7
http://intergalactic.com,"Asset 3","Intergalactic is a design-focused agency that crafts distinctive digital experiences. We live and breathe mobile, interactive, web, motion graphics and 3D visualization.","intergalactic.com/sites/default/files/fav_icon_64_64.png","[info@intergalactic.com, media@intergalactic.com, new@intergalactic.com]","[6047383311]","[facebook.com/intergalacticagency, twitter.com/Agencyinspace]","[1224 Hamilton Street, 27 Paul Street , 90 Paul Street]",Vancouver,BC,V6B 2S8
http://www.alphakor.com,"Home | AlphaKOR Group","AlphaKOR built its foundation by providing IT services to the residents of Windsor & Essex County in 1995. We understand that proper IT support starts with you. What are your needs? What problems do you face? How can AlphaKOR augment your operations to unlock the full potential of your business? We are ready to serve you, no matter the industry.","www.alphakor.com/wp-content/uploads/2022/10/cropped-alphakor-icon-logo-32x32.png","[]","[5199446009, 8339446009]","[facebook.com/AlphaKORGroup/, linkedin.com/company/the-alphakor-group, linkedin.com/company/the-alphakor-group/, px.ads.linkedin.com/collect/?pid=2854746&amp, twitter.com/AlphaKORGroup]","[]","","",""
http://www.vaxstream.com,"Page Not Found - VaxstreamVaxstream","","favicon.png","[]","[]","[facebook.com/VaxStream, linkedin.com/company/vaxstream, twitter.com/vaxstream]","[]","","",""
http://www.4dm-inc.com," 4DM Inc – Geospatial Information Technology Company","4DM is a Geospatial Information Technology Company that provides innovative solutions utilizing science and engineering knowledge. We engage our clients through consulting projects and/or service support, enabling technical solutions, management decisions, leadership, and vision.","wp-content/themes/corporate_20/images/favicon.ico","[info@4dm-inc.com]","[4164107569]","[]","[920 Yonge Street]","","",""
http://www.icollector.com," 	Live Auctions - Collectible, Antique, Coin and Firearm - iCollector.com ","Bid in live auctions online with iCollector.com. Collectible auctions, antique auctions, art auctions, coin auctions and estate sale auctions, we offer a live online bidding interface alternative to the auction floor.","www.icollector.com/s/1/graphics/favicon.ico","[]","[6049412221, 8663130123]","[facebook.com/2008/fbml, facebook.com/icollector, facebook.com/tr?id=338972392930592&amp, facebook.com/tr?id=425857275818181&amp, facebook.com/tr?id=778140560220140&amp, instagram.com/icollector, twitter.com/icollector]","[2071 Kingsway Avenue]","","",""
http://cangaroorh.ca,"Logiciel de gestion RH en ligne (SIRH) pour les PME - Cangaroo","À la recherche d'un logiciel de gestion RH disponible et accessible en ligne pour les PME? Découvrez Cangaroo, une solution logicielle simple. Contactez-nous!","wp-content/uploads/2016/09/logo_cangaroo_fr-flati.png","[info@cangaroo.ca, support@cangaroo.ca]","[4505000458, 8777730458, 8777737980, 8999999999]","[facebook.com/cangaroorh/, instagram.com/cangaroorh/, linkedin.com/company/10038154/, linkedin.com/company/cangaroo/, twitter.com/CangarooRH]","[]","","",""
http://itslivestock.com,"Reset","For over 25 years, ITS Global has been providing innovative software solutions to maximize efficiency and profitability for feedlot operations across North America.","its-global-v1673297215.websitepro-cdn.com/wp-content/uploads/2021/10/cropped-ITS-Global_Favicon-32x32.png","[info@itslivestock.com, sales@itslivestock.com, support@itslivestock.com]","[4039383020, 8773337373, 9999999999]","[facebook.com/itslivestock, twitter.com/ITSLivestock]","[]",Okotoks,AB,T1S 0L1
http://rwisynthetics.com,"Synthetic Intelligence & Modelling for the Future | RUNWITHIT Synthetics","RUNWITHIT Synthetics (RWI) de-risks the future with Synthetic Modelling. We 
enable innovative decision makers to tackle the most complex, critical 
issues in their own live, at-scale models. Each Synthetic Model brings to 
life the emergent intersections between humans, technologies, systems and 
futures so decision makers can plan and act, with certainty based on 
quantified information.","images.squarespace-cdn.com/content/v1/5c31336370e802d27733696e/1546965422851-9BANYK2CKSFTZMLD3JX3/favicon.ico?format=100w","[email@email.com, info@runwithitsynthetics.com]","[7809993755]","[facebook.com/2008/fbml, linkedin.com/company/runwithitsynthetics/, twitter.com/rwi_synthetics]","[]","","",""
http://www.avaj.ca,"Website design company Canada Best website design company Toronto Canada Web design company Toronto Web development company in Toronto Canada","Website design company Canada Website design company Toronto Canada Website development company Canada Web development company Toronto Canada Web design company Toronto Best Web development company in Canada Toronto Website design agency Toronto, Canada","wp-content/uploads/2018/07/Experienced-Website-Designing-Company-in-Toronto-150x150.png","[info@avaj.ca]","[4166285275]","[facebook.com/AVAJFutureSolutions/, linkedin.com/company/avaj-future-solutions-inc, linkedin.com/company/avaj-future-solutions-inc/, twitter.com/Avaj360, youtube.com/watch?v=km4A8l-zeMU]","[25 Sheppard Avenue West]","","",""
http://www.solananetworks.com,"Network Discovery, Network Topology & Mapping Tools | Solana Networks","Solana Networks, a leading software solution provider company offers network discovery tool, anomaly detection, cyber security research & ddos attack solution.","www.solananetworks.com/sites/all/themes/solana/favicon.ico","[info@solananetworks.com, sales@solananetworks.com]","[6135962557, 8666472429]","[ca.linkedin.com/company/solana-networks, facebook.com/sharer/sharer.php?u=https://www.solananetworks.com/index, twitter.com/share?url=https://www.solananetworks.com/index]","[15 Fitzgerald Road]","","",""
http://www.conferencecloud.co,"Coming Soon 4","","images/icons/favicon.ico","[hello@conferencecloud.co]","[]","[]","[]","","",""
http://connecttech.com,"Connect Tech Inc., Embedded Computing Experts","Connect Tech is a hardware design company that specializes in rugged, small form factor solutions for the industrial and embedded PC market.","connecttech.com/wp-content/uploads/2016/11/fav16px.png","[sales@connecttech.com, support@connecttech.com]","[5198361291, 5198364878, 8004268979]","[facebook.com/ConnectTechInc, facebook.com/ConnectTechInc/, img.youtube.com/vi/HFSIoQKM270/hqdefault.jpg, img.youtube.com/vi/b0MM7yR4S-0/hqdefault.jpg, instagram.com/connecttechinc/, linkedin.com/company/connect-tech-inc, twitter.com/ConnectTechInc, youtube.com/channel/UCICRbO09ydi28z6-Krw3E8g, youtube.com/user/ConnectTechInc]","[]","","",""
http://www.quickbusinesslink.com,"Quick Business Link - I.T. & Business Services","Quick Business Link IT and business services, marketing, training, business development","./favicon.ico","[info@quickbusinesslink.com]","[2897800424, 2898054569, 8552927937]","[facebook.com/sharer.php, twitter.com/share]","[]","","",""
http://www.vitesse.ca,"Vitesse Re-Skilling","","","[Ray.Barton@vitesse.ca, immigration@eco.ca, info@vitesse.ca, leed@vitesse.ca, mehdi.nasrin@vitesse.ca, ray.barton@vitesse.ca, rcastillo@eco.ca, roland.michaud@vitesse.ca]","[6132549880, 6132549881, 6132862863]","[]","[]",Ottawa,ON,K2K 2E7
http://e-forensic.ca,"e-Forensic Services – Digital Computer Forensics & E-Discovery","","wp2/wp-content/uploads/fbrfg/apple-touch-icon.png","[]","[5873320131, 6042599710]","[facebook.com/eForensic, twitter.com/eforensic, youtube.com/user/eForensic]","[]","","",""
http://www.nslone.com,"Services informatiques NSLOne - Réparation d'ordinateurs","Services informatiques et solutions technologiques pour votre entreprise. Service d’installation, configuration et maintenance!","www.nslone.com/wp-content/uploads/2020/11/cropped-android-chrome-144x144-1-32x32.png","[info@nslone.com]","[4502538324, 8442538324]","[facebook.com/nsloneinfo, facebook.com/nsloneinfo/, linkedin.com/company/nslone-informatique, twitter.com/NSLOne_info]","[]","","",""
